txn_date,txn_type,doc_num,created_by,customer_name,customer_category,ship_state,ship_zip,ship_method,ship_tier,fulfillment_loc,fulfillment_country,item_category,item_class,item_type,item_sku,item_rate,item_qty,memo_note,txn_amount,hstk_std_cost
2023-02-07,Invoice,DOC-004390,USER-01,CUSTOMER-226,00: Internal Sales Reps,MI,,UPS Next Day Air®,Domestic Expedited Air,HSTK,United States,Automotive Parts,RRR,Inventory Item,SKU-0529,0.0,1.0,,0.0,0.1
2023-02-08,Invoice,DOC-004391,USER-01,CUSTOMER-226,00: Internal Sales Reps,IL,,UPS Ground,Domestic Standard Ground,HREP,United States,Automotive Diagnostic Tools,Diagnostic Tools : Smoke Diagnostics,Inventory Item,SKU-0045,0.0,1.0,,0.0,537.2
2023-02-08,Invoice,DOC-004392,USER-01,CUSTOMER-226,00: Internal Sales Reps,IN,,UPS Ground,Domestic Standard Ground,HREP,United States,Automotive Diagnostic Tools,Diagnostic Tools : Smoke Diagnostics,Inventory Item,SKU-0193,0.0,1.0,,0.0,179.42
2023-02-08,Invoice,DOC-004393,USER-01,CUSTOMER-226,00: Internal Sales Reps,CA,,UPS Ground,Domestic Standard Ground,HREP,United States,Automotive Diagnostic Tools,Diagnostic Tools : Smoke Diagnostics,Inventory Item,SKU-0193,0.0,1.0,,0.0,149.39
2023-02-08,Invoice,DOC-004394,USER-01,CUSTOMER-224,13: Auto-OEM,TN,,UPS Ground,Domestic Standard Ground,HSTK,United States,Automotive Service Tool Parts,Service Equipment : Recovery Machines,Inventory Item,SKU-0277,0.0,1.0,,0.0,3.78
2023-02-08,Invoice,DOC-004395,USER-01,CUSTOMER-298,13: Auto-OEM,CA,,UPS Ground,Domestic Standard Ground,HSTK,United States,Automotive Parts,RRR,Inventory Item,SKU-0947,0.0,1.0,,0.0,10.6
2023-02-10,Invoice,DOC-004396,USER-01,CUSTOMER-226,00: Internal Sales Reps,CA,,UPS Ground,Domestic Standard Ground,HREP,United States,Automotive Diagnostic Tools,Diagnostic Tools : Smoke Diagnostics,Inventory Item,SKU-0193,0.0,1.0,,0.0,189.67
2023-02-10,Invoice,DOC-004397,USER-01,CUSTOMER-226,00: Internal Sales Reps,CT,,UPS Ground,Domestic Standard Ground,HREP,United States,Automotive Diagnostic Tools,Diagnostic Tools : Smoke Diagnostics,Inventory Item,SKU-0193,0.0,1.0,,0.0,190.69
2023-02-10,Invoice,DOC-004398,USER-01,CUSTOMER-226,00: Internal Sales Reps,CA,,UPS Ground,Domestic Standard Ground,HREP,United States,Automotive Diagnostic Tools,Diagnostic Tools : Smoke Diagnostics,Inventory Item,SKU-0193,0.0,1.0,,0.0,144.14
2023-02-10,Invoice,DOC-004399,USER-01,CUSTOMER-226,00: Internal Sales Reps,TX,,UPS Ground,Domestic Standard Ground,HREP,United States,Automotive Diagnostic Tools,Diagnostic Tools : Smoke Diagnostics,Inventory Item,SKU-0193,0.0,1.0,,0.0,161.95
2023-02-10,Invoice,DOC-004400,USER-01,CUSTOMER-226,00: Internal Sales Reps,AZ,,UPS Ground,Domestic Standard Ground,HREP,United States,Automotive Diagnostic Tools,Diagnostic Tools : Smoke Diagnostics,Inventory Item,SKU-0193,0.0,1.0,,0.0,169.08
2023-02-10,Invoice,DOC-004401,USER-01,CUSTOMER-226,00: Internal Sales Reps,CA,,UPS Ground,Domestic Standard Ground,HREP,United States,Automotive Diagnostic Tools,Diagnostic Tools : Smoke Diagnostics,Inventory Item,SKU-0193,0.0,1.0,,0.0,169.75
2023-02-13,Invoice,DOC-004402,USER-01,CUSTOMER-226,00: Internal Sales Reps,AL,,UPS Ground,Domestic Standard Ground,HREP,United States,Automotive Diagnostic Tools,Diagnostic Tools : Smoke Diagnostics,Inventory Item,SKU-0193,0.0,1.0,,0.0,183.99
2023-02-13,Invoice,DOC-004403,USER-01,CUSTOMER-226,00: Internal Sales Reps,CA,,UPS Ground,Domestic Standard Ground,HREP,United States,Automotive Diagnostic Tools,Diagnostic Tools : Smoke Diagnostics,Inventory Item,SKU-0193,0.0,1.0,,0.0,149.7
2023-02-13,Invoice,DOC-004404,USER-01,CUSTOMER-226,00: Internal Sales Reps,OH,,UPS Ground,Domestic Standard Ground,HREP,United States,Automotive Diagnostic Tools,Diagnostic Tools : Smoke Diagnostics,Inventory Item,SKU-0045,0.0,1.0,,0.0,537.66
2023-02-13,Invoice,DOC-004405,USER-01,CUSTOMER-226,00: Internal Sales Reps,TN,,UPS Ground,Domestic Standard Ground,HREP,United States,Automotive Diagnostic Tools,Diagnostic Tools : Smoke Diagnostics,Inventory Item,SKU-0193,0.0,1.0,,0.0,190.04
2023-02-16,Invoice,DOC-004406,USER-01,CUSTOMER-226,00: Internal Sales Reps,KY,,UPS Ground,Domestic Standard Ground,HREP,United States,Automotive Diagnostic Tools,Diagnostic Tools : Smoke Diagnostics,Inventory Item,SKU-0193,0.0,1.0,,0.0,192.76
2023-02-16,Invoice,DOC-004407,USER-01,CUSTOMER-226,00: Internal Sales Reps,WA,,UPS Ground,Domestic Standard Ground,HREP,United States,Automotive Diagnostic Tools,Diagnostic Tools : Smoke Diagnostics,Inventory Item,SKU-0193,0.0,1.0,,0.0,143.1
2023-02-16,Invoice,DOC-004408,USER-01,CUSTOMER-226,00: Internal Sales Reps,NH,,UPS Ground,Domestic Standard Ground,HREP,United States,Automotive Diagnostic Tools,Diagnostic Tools : Smoke Diagnostics,Inventory Item,SKU-0046,0.0,1.0,,0.0,80.37
2023-02-16,Invoice,DOC-004409,USER-01,CUSTOMER-226,00: Internal Sales Reps,NH,,UPS Ground,Domestic Standard Ground,HREP,United States,Automotive Diagnostic Tools,Diagnostic Tools : Smoke Diagnostics,Inventory Item,SKU-0049,0.0,1.0,,0.0,4.78
2023-02-16,Invoice,DOC-004410,USER-01,CUSTOMER-226,00: Internal Sales Reps,CA,,UPS Ground,Domestic Standard Ground,HREP,United States,Automotive Diagnostic Tools,Diagnostic Tools : Smoke Diagnostics,Inventory Item,SKU-0193,0.0,1.0,,0.0,169.62
2023-02-16,Invoice,DOC-004411,USER-01,CUSTOMER-226,00: Internal Sales Reps,CT,,UPS Ground,Domestic Standard Ground,HREP,United States,Automotive Diagnostic Tools,Diagnostic Tools : Smoke Diagnostics,Inventory Item,SKU-0193,0.0,1.0,,0.0,155.0
2023-02-16,Invoice,DOC-004412,USER-01,CUSTOMER-226,00: Internal Sales Reps,CT,,UPS Ground,Domestic Standard Ground,HREP,United States,Automotive Diagnostic Tools,Diagnostic Tools : Smoke Diagnostics,Inventory Item,SKU-0167,0.0,1.0,,0.0,20.74
2023-02-16,Invoice,DOC-004413,USER-01,CUSTOMER-226,00: Internal Sales Reps,MS,,UPS Ground,Domestic Standard Ground,HREP,United States,Automotive Diagnostic Tools,Diagnostic Tools : Smoke Diagnostics,Inventory Item,SKU-0193,0.0,1.0,,0.0,144.46
2023-02-16,Invoice,DOC-004414,USER-01,CUSTOMER-226,00: Internal Sales Reps,MI,,UPS Ground,Domestic Standard Ground,HREP,United States,Automotive Diagnostic Tools,Diagnostic Tools : Smoke Diagnostics,Inventory Item,SKU-0193,0.0,1.0,,0.0,154.59
2023-02-16,Invoice,DOC-004415,USER-01,CUSTOMER-226,00: Internal Sales Reps,WI,,UPS Ground,Domestic Standard Ground,HREP,United States,Automotive Diagnostic Tools,Diagnostic Tools : Smoke Diagnostics,Inventory Item,SKU-0193,0.0,1.0,,0.0,157.72
2023-02-16,Invoice,DOC-004416,USER-01,CUSTOMER-226,00: Internal Sales Reps,NY,,UPS Ground,Domestic Standard Ground,HREP,United States,Automotive Diagnostic Tools,Diagnostic Tools : Smoke Diagnostics,Inventory Item,SKU-0046,0.0,1.0,,0.0,79.17
2023-02-16,Invoice,DOC-004417,USER-01,CUSTOMER-226,00: Internal Sales Reps,NY,,UPS Ground,Domestic Standard Ground,HREP,United States,Automotive Diagnostic Tools,Diagnostic Tools : Smoke Diagnostics,Inventory Item,SKU-0045,0.0,1.0,,0.0,531.61
2023-02-16,Invoice,DOC-004418,USER-01,CUSTOMER-226,00: Internal Sales Reps,NY,,UPS Ground,Domestic Standard Ground,HREP,United States,Automotive Diagnostic Tools,Diagnostic Tools : Smoke Diagnostics,Inventory Item,SKU-0049,0.0,1.0,,0.0,5.73
2023-02-16,Invoice,DOC-004419,USER-01,CUSTOMER-226,00: Internal Sales Reps,NY,,UPS Ground,Domestic Standard Ground,HREP,United States,Automotive Diagnostic Tools,Diagnostic Tools : Smoke Diagnostics,Inventory Item,SKU-0194,0.0,1.0,,0.0,188.32
2023-02-16,Invoice,DOC-004420,USER-01,CUSTOMER-226,00: Internal Sales Reps,IL,,UPS Ground,Domestic Standard Ground,HREP,United States,Automotive Diagnostic Tools,Diagnostic Tools : Smoke Diagnostics,Inventory Item,SKU-0193,0.0,1.0,,0.0,162.34
2023-02-16,Invoice,DOC-004421,USER-01,CUSTOMER-135,00: Internal Sales Reps,FL,,UPS Ground,Domestic Standard Ground,HSTK,United States,HVAC Diagnostic Tools,Instruments : Scales,Inventory Item,SKU-0432,0.0,3.0,,0.0,0.64
2023-02-16,Invoice,DOC-004422,USER-01,CUSTOMER-135,00: Internal Sales Reps,FL,,UPS Ground,Domestic Standard Ground,HSTK,United States,HVAC Diagnostic Tools,Instruments : Scales,Inventory Item,SKU-0425,0.0,3.0,,0.0,0.94
2023-02-16,Invoice,DOC-004423,USER-01,CUSTOMER-135,00: Internal Sales Reps,FL,,UPS Ground,Domestic Standard Ground,HSTK,United States,HVAC Diagnostic Tools,Instruments : Scales,Inventory Item,SKU-0267,0.0,3.0,,0.0,0.92
2023-02-21,Invoice,DOC-004424,USER-09,CUSTOMER-226,00: Internal Sales Reps,TX,,UPS Next Day Air Saver®,Domestic Expedited Air,HSTK,United States,Automotive Diagnostic Tools,Other,Inventory Item,SKU-0633,0.0,1.0,,0.0,10.61
2023-02-21,Invoice,DOC-004425,USER-09,CUSTOMER-226,00: Internal Sales Reps,TX,,UPS Next Day Air Saver®,Domestic Expedited Air,HSTK,United States,Automotive Parts,Service Equipment : PM Equipment,Inventory Item,SKU-0636,0.0,4.0,,0.0,6.75
2023-02-21,Invoice,DOC-004426,USER-09,CUSTOMER-226,00: Internal Sales Reps,TX,,UPS Next Day Air Saver®,Domestic Expedited Air,HSTK,United States,Automotive Parts,Service Equipment : PM Equipment,Inventory Item,SKU-0644,0.0,16.0,,0.0,0.06
2023-02-21,Invoice,DOC-004427,USER-09,CUSTOMER-226,00: Internal Sales Reps,TX,,UPS Next Day Air Saver®,Domestic Expedited Air,HSTK,United States,Automotive Parts,Service Equipment : PM Equipment,Inventory Item,SKU-0642,0.0,16.0,,0.0,0.01
2023-02-21,Invoice,DOC-004428,USER-09,CUSTOMER-226,00: Internal Sales Reps,TX,,UPS Next Day Air Saver®,Domestic Expedited Air,HSTK,United States,Automotive Parts,Service Equipment : PM Equipment,Inventory Item,SKU-0643,0.0,16.0,,0.0,0.01
2023-02-21,Invoice,DOC-004429,USER-09,CUSTOMER-226,00: Internal Sales Reps,OR,,UPS Next Day Air Saver®,Domestic Expedited Air,HSTK,United States,Automotive Diagnostic Tools,"Manifolds, Hoses, Accessories : Gauges",Inventory Item,SKU-0259,0.0,1.0,,0.0,3.87
2023-02-21,Invoice,DOC-004430,USER-01,CUSTOMER-226,00: Internal Sales Reps,TX,,UPS Next Day Air Saver®,Domestic Expedited Air,HSTK,United States,Automotive Diagnostic Tools,Other,Inventory Item,SKU-0633,0.0,1.0,,0.0,10.58
2023-02-21,Invoice,DOC-004431,USER-01,CUSTOMER-135,00: Internal Sales Reps,FL,,UPS Ground,Domestic Standard Ground,HSTK,United States,Automotive Parts,Service Equipment : PM Equipment,Inventory Item,SKU-0656,0.0,5.0,,0.0,1.03
2023-02-22,Invoice,DOC-004432,USER-01,CUSTOMER-226,00: Internal Sales Reps,NY,,UPS Ground,Domestic Standard Ground,HREP,United States,Automotive Diagnostic Tools,Diagnostic Tools : Smoke Diagnostics,Inventory Item,SKU-0193,0.0,1.0,,0.0,168.18
2023-02-22,Invoice,DOC-004433,USER-01,CUSTOMER-226,00: Internal Sales Reps,NJ,,UPS Ground,Domestic Standard Ground,HREP,United States,Automotive Diagnostic Tools,Diagnostic Tools : Smoke Diagnostics,Inventory Item,SKU-0193,0.0,1.0,,0.0,181.77
2023-02-22,Invoice,DOC-004434,USER-09,CUSTOMER-226,00: Internal Sales Reps,TX,,UPS Next Day Air Saver®,Domestic Expedited Air,HSTK,United States,Automotive Diagnostic Tools,Other,Inventory Item,SKU-0633,0.0,1.0,,0.0,8.64
2023-02-22,Invoice,DOC-004435,USER-09,CUSTOMER-226,00: Internal Sales Reps,TX,,UPS Next Day Air Saver®,Domestic Expedited Air,HSTK,United States,Automotive Parts,Service Equipment : PM Equipment,Inventory Item,SKU-0636,0.0,4.0,,0.0,7.98
2023-02-22,Invoice,DOC-004436,USER-09,CUSTOMER-226,00: Internal Sales Reps,TX,,UPS Next Day Air Saver®,Domestic Expedited Air,HSTK,United States,Automotive Parts,Service Equipment : PM Equipment,Inventory Item,SKU-0644,0.0,16.0,,0.0,0.06
2023-02-22,Invoice,DOC-004437,USER-09,CUSTOMER-226,00: Internal Sales Reps,TX,,UPS Next Day Air Saver®,Domestic Expedited Air,HSTK,United States,Automotive Parts,Service Equipment : PM Equipment,Inventory Item,SKU-0642,0.0,16.0,,0.0,0.01
2023-02-22,Invoice,DOC-004438,USER-09,CUSTOMER-226,00: Internal Sales Reps,TX,,UPS Next Day Air Saver®,Domestic Expedited Air,HSTK,United States,Automotive Parts,Service Equipment : PM Equipment,Inventory Item,SKU-0643,0.0,16.0,,0.0,0.01
2023-02-23,Invoice,DOC-004439,USER-01,CUSTOMER-226,00: Internal Sales Reps,MN,,UPS Ground,Domestic Standard Ground,HREP,United States,Automotive Diagnostic Tools,Diagnostic Tools : Smoke Diagnostics,Inventory Item,SKU-0193,0.0,1.0,,0.0,173.67
2023-02-23,Invoice,DOC-004440,USER-01,CUSTOMER-226,00: Internal Sales Reps,NY,,UPS Ground,Domestic Standard Ground,HREP,United States,Automotive Diagnostic Tools,Diagnostic Tools : Smoke Diagnostics,Inventory Item,SKU-0193,0.0,1.0,,0.0,144.44
2023-02-23,Invoice,DOC-004441,USER-01,CUSTOMER-226,00: Internal Sales Reps,KY,,UPS Ground,Domestic Standard Ground,HREP,United States,Automotive Diagnostic Tools,Diagnostic Tools : Smoke Diagnostics,Inventory Item,SKU-0193,0.0,1.0,,0.0,157.58
2023-02-23,Invoice,DOC-004442,USER-01,CUSTOMER-226,00: Internal Sales Reps,OH,,UPS Ground,Domestic Standard Ground,HREP,United States,Automotive Diagnostic Tools,Diagnostic Tools : Smoke Diagnostics,Inventory Item,SKU-0193,0.0,1.0,,0.0,186.78
2023-02-23,Invoice,DOC-004443,USER-01,CUSTOMER-226,00: Internal Sales Reps,OR,,UPS Ground,Domestic Standard Ground,HREP,United States,Automotive Diagnostic Tools,Diagnostic Tools : Smoke Diagnostics,Inventory Item,SKU-0193,0.0,1.0,,0.0,174.15
2023-02-23,Invoice,DOC-004444,USER-01,CUSTOMER-226,00: Internal Sales Reps,TN,,UPS Ground,Domestic Standard Ground,HREP,United States,Automotive Diagnostic Tools,Diagnostic Tools : Smoke Diagnostics,Inventory Item,SKU-0193,0.0,1.0,,0.0,187.39
2023-02-23,Invoice,DOC-004445,USER-01,CUSTOMER-226,00: Internal Sales Reps,SD,,UPS Ground,Domestic Standard Ground,HREP,United States,Automotive Diagnostic Tools,Diagnostic Tools : Smoke Diagnostics,Inventory Item,SKU-0193,0.0,1.0,,0.0,161.95
2023-02-23,Invoice,DOC-004446,USER-01,CUSTOMER-226,00: Internal Sales Reps,CA,,UPS Ground,Domestic Standard Ground,HREP,United States,Automotive Diagnostic Tools,Diagnostic Tools : Smoke Diagnostics,Inventory Item,SKU-0193,0.0,1.0,,0.0,168.0
2023-02-23,Invoice,DOC-004447,USER-01,CUSTOMER-226,00: Internal Sales Reps,IL,,UPS Ground,Domestic Standard Ground,HREP,United States,Automotive Diagnostic Tools,Diagnostic Tools : Smoke Diagnostics,Inventory Item,SKU-0193,0.0,1.0,,0.0,186.01
2023-02-23,Invoice,DOC-004448,USER-01,CUSTOMER-226,00: Internal Sales Reps,NY,,UPS Ground,Domestic Standard Ground,HREP,United States,Automotive Diagnostic Tools,Diagnostic Tools : Smoke Diagnostics,Inventory Item,SKU-0193,0.0,1.0,,0.0,180.95
2023-02-24,Invoice,DOC-004449,USER-01,CUSTOMER-081,00: Internal Sales Reps,FL,,UPS Ground,Domestic Standard Ground,HSTK,United States,Automotive Diagnostic Tools,Diagnostic Tools : Injection/Kits/UV Lights,Inventory Item,SKU-0576,0.0,5.0,,0.0,1.66
2023-02-24,Invoice,DOC-004450,USER-01,CUSTOMER-226,00: Internal Sales Reps,CA,,UPS Ground,Domestic Standard Ground,HREP,United States,Automotive Diagnostic Tools,Diagnostic Tools : Smoke Diagnostics,Inventory Item,SKU-0193,0.0,1.0,,0.0,143.73
2023-02-24,Invoice,DOC-004451,USER-01,CUSTOMER-226,00: Internal Sales Reps,CA,,UPS Ground,Domestic Standard Ground,HREP,United States,Automotive Diagnostic Tools,Diagnostic Tools : Smoke Diagnostics,Inventory Item,SKU-0193,0.0,1.0,,0.0,186.9
2023-02-28,Invoice,DOC-004452,USER-01,CUSTOMER-226,00: Internal Sales Reps,IA,,UPS Ground,Domestic Standard Ground,HREP,United States,Automotive Diagnostic Tools,Diagnostic Tools : Smoke Diagnostics,Inventory Item,SKU-0193,0.0,1.0,,0.0,182.17
2023-02-28,Invoice,DOC-004453,USER-01,CUSTOMER-226,00: Internal Sales Reps,NH,,UPS Ground,Domestic Standard Ground,HREP,United States,Automotive Diagnostic Tools,Diagnostic Tools : Smoke Diagnostics,Inventory Item,SKU-0193,0.0,1.0,,0.0,165.2
2023-03-02,Invoice,DOC-004454,USER-01,CUSTOMER-226,00: Internal Sales Reps,FL,,UPS Ground,Domestic Standard Ground,HREP,United States,Automotive Diagnostic Tools,Diagnostic Tools : Smoke Diagnostics,Inventory Item,SKU-0193,0.0,1.0,,0.0,170.09
2023-03-02,Invoice,DOC-004455,USER-01,CUSTOMER-226,00: Internal Sales Reps,AZ,,UPS Ground,Domestic Standard Ground,HREP,United States,Automotive Diagnostic Tools,Diagnostic Tools : Smoke Diagnostics,Inventory Item,SKU-0193,0.0,1.0,,0.0,152.88
2023-03-02,Invoice,DOC-004456,USER-01,CUSTOMER-226,00: Internal Sales Reps,NV,,UPS Ground,Domestic Standard Ground,HREP,United States,Automotive Diagnostic Tools,Diagnostic Tools : Smoke Diagnostics,Inventory Item,SKU-0193,0.0,1.0,,0.0,163.34
2023-03-02,Invoice,DOC-004457,USER-01,CUSTOMER-226,00: Internal Sales Reps,NV,,UPS Ground,Domestic Standard Ground,HREP,United States,Automotive Diagnostic Tools,Diagnostic Tools : Smoke Diagnostics,Inventory Item,SKU-0167,0.0,1.0,,0.0,18.07
2023-03-02,Invoice,DOC-004458,USER-01,CUSTOMER-226,00: Internal Sales Reps,CA,,UPS Ground,Domestic Standard Ground,HREP,United States,Automotive Diagnostic Tools,Diagnostic Tools : Smoke Diagnostics,Inventory Item,SKU-0193,0.0,1.0,,0.0,153.19
2023-03-03,Invoice,DOC-004459,USER-01,CUSTOMER-226,00: Internal Sales Reps,AZ,,UPS Ground,Domestic Standard Ground,HREP,United States,Automotive Diagnostic Tools,Diagnostic Tools : Smoke Diagnostics,Inventory Item,SKU-0193,0.0,1.0,,0.0,185.19
2023-03-03,Invoice,DOC-004460,USER-01,CUSTOMER-226,00: Internal Sales Reps,PA,,UPS Ground,Domestic Standard Ground,HREP,United States,Automotive Diagnostic Tools,Diagnostic Tools : Smoke Diagnostics,Inventory Item,SKU-0193,0.0,1.0,,0.0,160.84
2023-03-03,Invoice,DOC-004461,USER-01,CUSTOMER-226,00: Internal Sales Reps,FL,,UPS Ground,Domestic Standard Ground,HREP,United States,Automotive Diagnostic Tools,Diagnostic Tools : Smoke Diagnostics,Inventory Item,SKU-0045,0.0,1.0,,0.0,567.56
2023-03-03,Invoice,DOC-004462,USER-01,CUSTOMER-226,00: Internal Sales Reps,FL,,UPS Ground,Domestic Standard Ground,HREP,United States,Automotive Diagnostic Tools,Diagnostic Tools : Smoke Diagnostics,Inventory Item,SKU-0194,0.0,1.0,,0.0,177.47
2023-03-03,Invoice,DOC-004463,USER-01,CUSTOMER-226,00: Internal Sales Reps,FL,,UPS Ground,Domestic Standard Ground,HREP,United States,Automotive Diagnostic Tools,Diagnostic Tools : Smoke Diagnostics,Inventory Item,SKU-0048,0.0,1.0,,0.0,50.82
2023-03-03,Invoice,DOC-004464,USER-09,CUSTOMER-226,00: Internal Sales Reps,TX,,UPS Ground,Domestic Standard Ground,HREP,United States,Automotive Diagnostic Tools,Diagnostic Tools : Smoke Diagnostics,Inventory Item,SKU-0193,0.0,1.0,,0.0,160.79
2023-03-03,Invoice,DOC-004465,USER-09,CUSTOMER-226,00: Internal Sales Reps,TX,,UPS Ground,Domestic Standard Ground,HREP,United States,Automotive Diagnostic Tools,Diagnostic Tools : Smoke Diagnostics : Smoke Diagnostics Service Parts,Inventory Item,SKU-0050,0.0,1.0,,0.0,66.37
2023-03-03,Invoice,DOC-004466,USER-09,CUSTOMER-226,00: Internal Sales Reps,KS,,UPS Ground,Domestic Standard Ground,HREP,United States,Automotive Diagnostic Tools,Diagnostic Tools : Smoke Diagnostics,Inventory Item,SKU-0046,0.0,1.0,,0.0,74.48
2023-03-03,Invoice,DOC-004467,USER-09,CUSTOMER-226,00: Internal Sales Reps,KS,,UPS Ground,Domestic Standard Ground,HREP,United States,Automotive Diagnostic Tools,Diagnostic Tools : Smoke Diagnostics,Inventory Item,SKU-0194,0.0,1.0,,0.0,200.95
2023-03-03,Invoice,DOC-004468,USER-09,CUSTOMER-226,00: Internal Sales Reps,KS,,UPS Ground,Domestic Standard Ground,HREP,United States,Automotive Diagnostic Tools,Diagnostic Tools : Smoke Diagnostics,Inventory Item,SKU-0045,0.0,1.0,,0.0,559.53
2023-03-06,Invoice,DOC-004469,USER-01,CUSTOMER-135,00: Internal Sales Reps,FL,,UPS Ground,Domestic Standard Ground,HSTK,United States,Automotive Diagnostic Tools,"Manifolds, Hoses, Accessories : Couplers",Inventory Item,SKU-0300,0.0,4.0,,0.0,6.41
2023-03-06,Invoice,DOC-004470,USER-01,CUSTOMER-135,00: Internal Sales Reps,FL,,UPS Ground,Domestic Standard Ground,HSTK,United States,Automotive Diagnostic Tools,"Manifolds, Hoses, Accessories : Couplers",Inventory Item,SKU-0301,0.0,8.0,,0.0,6.14
2023-03-06,Invoice,DOC-004471,USER-01,CUSTOMER-135,00: Internal Sales Reps,FL,,UPS Ground,Domestic Standard Ground,HSTK,United States,Automotive Parts,RRR,Inventory Item,SKU-0533,0.0,200.0,,0.0,0.14
2023-03-06,Invoice,DOC-004472,USER-01,CUSTOMER-226,00: Internal Sales Reps,TX,,UPS Ground,Domestic Standard Ground,HSTK,United States,Automotive Diagnostic Tools,Other,Inventory Item,SKU-0625,0.0,2.0,,0.0,26.19
2023-03-06,Invoice,DOC-004473,USER-01,CUSTOMER-226,00: Internal Sales Reps,TX,,UPS Ground,Domestic Standard Ground,HSTK,United States,Automotive Parts,Service Equipment : PM Equipment,Inventory Item,SKU-0585,0.0,8.0,,0.0,0.05
2023-03-07,Invoice,DOC-004474,USER-01,CUSTOMER-226,00: Internal Sales Reps,IA,,UPS Ground,Domestic Standard Ground,HREP,United States,Automotive Service Tools,Service Equipment : Vacuum Pumps,Inventory Item,SKU-1044,0.0,2.0,,0.0,84.92
2023-03-07,Invoice,DOC-004475,USER-09,CUSTOMER-081,00: Internal Sales Reps,RI,,UPS Ground,Domestic Standard Ground,HSTK,United States,Automotive Parts,RRR,Inventory Item,SKU-0947,0.0,1.0,,0.0,9.26
2023-03-08,Invoice,DOC-004476,USER-09,CUSTOMER-226,00: Internal Sales Reps,TX,,UPS Ground,Domestic Standard Ground,HREP,United States,Automotive Diagnostic Tools,Diagnostic Tools : Smoke Diagnostics,Inventory Item,SKU-0193,0.0,1.0,,0.0,178.11
2023-03-08,Invoice,DOC-004477,USER-09,CUSTOMER-226,00: Internal Sales Reps,NJ,,UPS Ground,Domestic Standard Ground,HREP,United States,Automotive Diagnostic Tools,Diagnostic Tools : Smoke Diagnostics,Inventory Item,SKU-0194,0.0,1.0,,0.0,190.76
2023-03-08,Invoice,DOC-004478,USER-09,CUSTOMER-226,00: Internal Sales Reps,SC,,UPS Ground,Domestic Standard Ground,HREP,United States,Automotive Diagnostic Tools,Diagnostic Tools : Smoke Diagnostics,Inventory Item,SKU-0193,0.0,1.0,,0.0,153.86
2023-03-08,Invoice,DOC-004479,USER-09,CUSTOMER-226,00: Internal Sales Reps,SC,,UPS Ground,Domestic Standard Ground,HREP,United States,Automotive Diagnostic Tools,Diagnostic Tools : Smoke Diagnostics,Inventory Item,SKU-0167,0.0,1.0,,0.0,22.84
